target,text
0,"Hh war qosol aaba igu dishee iskuma jeedid miyaa cayilkaan io baruurta ku saaran cooc , Balaq balaq waaba lagugu kor matagaaa alla ilaahayow  , War aduunka dumarkaa is caateenooyo halka adoo nin ah aad sidaa u aalid aqas "
0,"Ma cadeesto ma qaweesto soo taagnow cun cab zeexo lee adi uff , Naag rabto malaha nin nadaafad daro iyo cayil isku darsaday uff , Hooy ure animaa hadda neh igu keen keentay walee war iskuma heesid"
0,"Waxaad iga heshaa leedahay hadaa guriga kugu sharxan waaye sida alaab uf , Adi mar walba animaa la iga kaa celinaa baastar yahow , Waa i dhibtay naftaa ii keentay iga leexo iga leexo ma xishoode"
0,Naagaha adoo kale maad i moodaa ani war ani midabkayga wan ku qanacsanahy nayaa
0,"Afka afka igala bax ani haddii kale kawaa kaa siinaa urto , Ma sidaadoo kalaad i moodaa naa ani gabar sharaf leh baan ahay oo sharaf lagu bar baarshay isla wareegto"
0,"Sidaada oo kale hay moodin iskiifo yahay ma cadeyato , Adi dhan qof daaf haayo u ekaatay naa daawada iska daa , Hana u malayn inan kaa maseeraayo noocaagoo kale kama maseero hooy urto"
0,"Iga dhamo ani sidaada banaan dhamaad ma iga yeelan kartaa yarey , Naa bax orod waxaad rabtid samee waanadaa kaaga dartee hush , Waxaa rabaa ku dhahaa afkayga anaa leh iga wareeji dabaal yahay"
0,Dhiman dhiman lagu dare dhaa dhaan tahay uff ku nacayey 
0,"Ma anaa i jeclow ku iri day siday iska dhigto cooc , Urto shiirto qamiirto maanta yaa iga kaa celinaayo heee shaqbo yahay hush , Naa ani iima jeedid miaa hal faraa kaa adag wasaqad yahay areebada ahh , qoladiina wax iskuma heesaan wax fiican la imaada bulshada "
0,"qaablaawiin yahow naga dhamaada waxba idinkama rabnee idinka lee wax isku qabto , war baxoo is soo dhisa horta maba dhisinidiin bee maxaa wax dad uqabataan bilaa dulqaad aa tihiine , wah shaqbayaal shimee saan iskugu badasheen waaba fiicnaan jirteene agah"
0,ani ha ila factirsanina ima gaartaana runtana marwalba saan lee idin cadeenaa foolxumoyaal
0,shoowistayaal wax isku tara wax qabsada meshaan hasoo af dheeraaninee horta aqas 
0,duli baa tihiin oo marixiin ah waryaa kalabiin waaxid uf naga hor taga horta bilaa dhaqan baa tihiin
0,fildaroyaal wax iskuma heesaan been lee sheegtaan marwalba beenaalayaal waaxid
0,been iyo waxaa isku darsateen bilaa dulqaad war saan xal idinma noqoto wax qabsada
0,war dadka wax fiican ula iimada waxaan wax fiican ma ahanee horta bulshda sharafta haka qaadina 
0,"awalba sharaf malaheen aqas iyo cuuc naayaada xishooda qaabdarayaal , foolxumo badaneey iga tag ani war marabee hadal lee kaasoo haray sidaaba"
0,fildaroyaal wax iskuma heesaan been lee sheegtaan marwalba beenaalayaal waaxid naga dhamaada
0,naa goormee sidaan dhan isku badashay qof fiicanaa kuu maleen jirayee ileen qof xunaa aheed
0,inaa waalan tahay ma ogtahay horta waaleey waa waalantahy ma foyoobidee
0,"asbaxyahay qumayada ah iga dhamow aa ku dhahay waraa war ma maqashidee adi  , baryahaan yaaba ku arkaybo waa dhuumatay madaxwaynyhy arag xun , war iga xishoo adi makaa madaxwayniyee dhuuniyahay waxba kuma deeqaan animaa kaa yaabin"
0,naa iga dhamoow aa ku dhahay aniga caay marabee hadan caay rabo meshaan kuuma taagnan laheene
0,war hush aa ku dhahay fildaranyahay qaabta darannaa iimaanso
0,e eee teamkiina wax iska caajis badan malahan idinka dhan leeziyaal meel iskugu tagaa tihiin
0,yaa wax idinku faaidi jiray jiray horta furuq ha idin dilee asbaxyaalyahw araga daran 
0,qumeey iga dhamaaw aa ku dhahay naayaa baasatarad baa tahay
0,shaqbo wax iskuma heesid kaalay hadaa wax isku heesid booto lama rabee fidnoyaheey
0,shaqadiina waa mid lagu qasaare wax qabad fiican ma lihidiin awoodna malihidiinbo
0,fidaranyaal adi horta wajigaada waxaa la moodaa bac qafiif meel ku qalashay war sidaan isku dhaan si maahe
0,qoor sagaaro in lagugu qabtaa istaahishaa noh adi qof fiican matihidee balaayo haku qaadato maan ku dhahaa 
0,foodleey adi kaa dhaqan xun abidkeey maan arag mana maqal dhoocilyaheyy
0,foodiste adi kaa daran anbo maan arag ee sidaan iska badal waano wax kuuma tartee foolxumo badan yahoow
0,war waxaa sameesoo dhan wax jiro maahan kakac waaye wax laguma faaidin hadaa ogthy iyo hadiikalebo 
0,dhaadhaan waxid oo fidno daran naa kaalay waxyahee xishoodka alle ka qaaday
0,ani afaarahayga wixii kaa galaabo iska yar dhaqbo dhuuni ah dhamaad yeelo iga dhac
0,minaa ani saas ii caayso adimaa amaan helaayo hee shoowisto cali baqbaq ma qabeesato ah
0,dhidhiman nolosha waa ka dhacsantahay sidaadaba ma ogtahay taas horta bax nolosha soo toosiso
0,war noloshayda waxba kaama ee iga dhamoow looxyahey araga daran tiir caadi ah aaba tahay bee
0,tiirka aaba ku dhaamo guri lagu dhistaa adi maxaa tahay horta waxaa tahay xitaa lama yaqaanee
0,agah animaa saas ileedahay war waa inaa I icizeezaa sida waalidkaa hala ila factirsan horta dhaqbaay
0,areebo war is hagaaji adi marka hore hadal kuuma banaanee shuuwo yaheey araga daran
0,naa bilaa camal baa tahay camal yeelo marka hore waryaa bilaa edebta ah uff iyo aqas
0,war wax dhacay aa dadka ka gadiin ma yaabtaan miyaa markaa umada waxan hor keeneesaan
0,umada waa sumayseen sidiinaba wax fiican ma keenin sunta iyo waxa dhacay umada ka daaya 
0,naa hanagu mashquulin sidaaba maseer aa ku dilooyee uff waxna nagama badali kartid shaqbaay 
0,mashquulka umada ka daay waxyaheey laxda laxda kala jirin ah idaha wax dhaamin fidno
0,alla iskumaba jeedin inaa dabeecad laheen dadka haruuf ku dhameesay isma dhibsatid miyaa
0,adba iskuma jeedid miyaa waxyahoow la moodo katabaanka dharka la surto foolxumo 
0,dhoohanyaheey dhar dhaqoow makaseesid saa dharkaan wasaqda badan maxaawaaye horta fildaro
0,orad soo baro sida hoosha loo qabto areebonimaa ku dishayee uuc wasaqleey saan lee waye
0,oo yaa kariyay cuntadaan gubatay uff markaa cunto karis kaseenin saan lee wax ukarinee uff
0,waxaa isiisay hada cunto miyaa cunto ahaan maa ii siisay war bax soo baro sida cuntada loo kariyo eberaa ka tahayee
0,war kaalay maxaa kaa qaldan shaqo malihid miyaa marwalba tv lee daawataa balo ku  aragtay eey waxid
0,"nayaa dhilo orad soo dhaqdhaqee seexo caruuryaheey ciyaalka ah aqas iyo uff , waxaan shiirooyo maxaa waaye horta shiirtoyahee dhaqbada ah , hadalkeeyga maxaa kaa galay marka kaaga lee daneey nooh oo laga wiswiso "
0,maxaa ani shiirkayga kaa galay marka adilee is nadiifi orad adaaba ubaahanee is nadiiifis
0,war shuuwo ani ima gaartid horta ma ogthy baastaryaheey araga xun ani wax igama sheegi kartid
0,maxaa howlahayga kaa galay adi howlo malihi miyaa shiifleeyaheey wajiga iska soo dhaq bax idhaaf
0,balaayo hakula kor qalalanaato oo hakula timo adkaato war saan wax isku dhaan hana isku hadlinbo
0,waaleey oo dhiman dhiman oo waxba isku falin war orad wax isku fal naaya shuuwo galeey
0,ufeey saan lee maa utaali jirtay waryaa qof shidan aaba kuu qabayee calool balaqyahee
0,"nadaamkayga waxba kaama gali adiga lee is toosi marka hore aqas iyo uff  , fildaran waraa edeb yeelo aa ku dhahay bilaa istaxi baa tahayee aq naa bax howl yeesho , war iga aamu orad asbaxyahee filka daran aniga calool jileec ha ila imaan aa ku dhahay naa"
0,hooshayda wixii kaa galay aaba iska yar wuraa bax daneeso dan la aan baa ku haysee
0,danahayga maxaa kaa galay marka taada ku mashquul tayda shaqadaada maahee agah
0,shuluqyaheey korka balaqa leh oo kala daasan adigaaba is nadaamis ubaahan orad is nadaami
0,sidaydaba dhoocilaha lama hadlo kabahaa La dulmaraa hadaa ogtahay iyo hadii kaleba
0,fidno adi kahor majirin waraa dhamaad yeelo wax ma tarto yahee qaabta daran 
0,qaablaawe kaa shiir badan noloshayda ma arkain kaalay anaa kuu iibinayee saabuunta hadan isku quurin
0,maxaa kaa galay hee shiirkayga iyo afaarahayga dhilayahee aan xishoon iimaanka lagaa qaad
0,nacalaa shaydaan ku yaal war maxaa waaye saa u dhaqmeesid horta uff bax dabciga iska soo badal
0,naa wax makuu sheegaa dan yeelo dan la aan aa ku haysee feero baako yaheey
0,isla wareegto waaxid saan lee u wareeg noloshaada wax ha isku tarin aqas sharaf malihid
0,waligaabo sharaf ma yeelan saan lee usoo qaab daraneed oo usoo taagneed dhiiqo yaheey
0,"adaa dhiiqo caadi ah nolosha ku fashilmay sidiisaba aqas ani ha ila factrisan waraa daneestoyahoow  , lax bararsan naa meel fadhiiso tabarba ma haysidee aad dad iskaga celiso  , shuuwo xishood waa la xishoodaaye oo miyaadanba xishoon horta , naayaa waji qaabdaro yahay umada kahor leexi aragaada"
0,"nashuuda kale jirin adi camal leeba shaqadeeda aqnaa sida loo edbiyo ,  hadal murti leh ama fiican maba ku hadashid markasta faataale waxid , qaab daran oo fildaran wajigaada naga qari horta oo laga cabsado"
0,"bax facaaga raadso anaga facaaga manihiyee shuuba galeeyahay , shimee nin rag noqotay maba tihidee horta maxaa iskaga dhigtaa sidaadaba  , gano dheer waaxid oo bilaa camal ah halkan bilaa camal ayaad u joogtaa , waaba laga wiswisaa hee bax Af-Soomaali soo baro oo iskuul tag"
0,"maxaa soo kordhisay meshanaa iska jiiftaa hee waxna ma qabatidee dhoocilyahow  , dadka dhibtay uf maxaa sidaan dhan dadka ugu dhibtaa adi mba tihid qof Illhy ka cabsanayo , way kaa jarantahay taas ogow meel inaa kugu balansado waayo sidan kuu gali doona lee arag"
0,"dhaadhaanimada waxaaba kusii dheer dhugshonimada wax kaa dhugshosan ma arkin wali uf , aniga afaarahayga kabax ayaan ku dhahay adba afaarahaaga magaliyee iga dhamow , warbax adigey shaqo la'aan ku heesaaye tayda waxba kaama galinee hush"
0,"adilee saan ii galay  waa adiga oo iimaanka laheen hort iimaan darnidaa maxaawaayehorta saan , show iyo waxaa isku darsatay hadal badni naa maxaa kaa si ah maxaa utahay , waba lagaa cabsanaabo waxkale iska daayee aragaada ayaaba laga cabsanaabo horta"
0, inaa wax qabsatid iska daayee xitaa ma kici kartid horta sidaan maxad ugu dhaqantaa 
0, mba ku dhaafaayi aan ku arko lee ani iyo adi maanta aragti lee naga dhexeeso oo run ah shuuwoyahee
0,"waxyahoow  diifka lamoodo oo foosha xun maba is yasaayabo horta suu uyaalo lee , marka hore adiga wecelyahay adigaa waqti isugu filanka marka hore adu waqti is gali , naag adi kaa saqajaansan waligeey maba arkinbo mana  umaleenaayo inay jirto "
0,"waxaa lagu modaa geed meel ku qalale naa orod is nafaqeey nafaqa daraa ku haysee sidaadaba  ,  gormee bilowde inaa ani ila jaanqaado oo goormee kartidaas yeelatay dad leeba ku dhiiranaan jirtayee"
0, ruux kaa cuqdad badan dhaayo masaarin maba saari doni umalena cuqdadada owged
0, ayagaaba wecel ah oo caaytin meel utaalaaye adiga lakiin wecel aan xishood lahen ba tahay
0,war wax makuu sheegaa orad soo qabeeso sidaan dadka ha udhex fadhininee
0," horta dadku ma oga inaad tahay mas oo aan loo adkeesan karin aragiisa  , aan is balansano hadal wax mataree ani iyo adi inaa is aragno lee ku haboontahay ,  sidddaba meshii lagaa soo daayay aan la ogeen iska hadasho lee sida arigii oo kale bacaac"
0,naagyaheey aanan ka xishoon kolnaba maba ani xishod dari igu caaynee wale waa sirantahay
0,wajigada iga bandheey oo qaabdarada badan aan indhaha xitaa loo dhameestiri karin
0," haanta adigaa kadaran oo loorka ah naa orad jiim tag caloosha iska rid uus weenyahay ,  saan xitaa ma adaa iiso fiirin kara fuleyhy foleyda kale jirin uff  laxyaheey ,  timahaas rifrifka ah ku dhameesay shanladii reerka ma shanleesatoyahay , adigaaba laguu adkeesan la'yahay filadro yahay fidnada ah qurunta ah aq"
0, is eek adigaaba araga isku dhameestiri karin hush saan lee maa utaali jirtay waligaabo
0,waxaad tahay bilaa edeb fuleyna waa tahay aan damiir laheen dadka iska celin karin
0,"dadka lee ka cabsataa maxaa horta sidan dadka ugu cabsataa maa iska celisid , maka cabsanesiin miyaa inkaarta dadka iyo ishoodo maxaa idinku dhacay  dhaqboyaheey ,  waligaa ma qabeesan miyaa uf bax soco soo qabeeso  kor ur yaheey filta daran"
0,"war naftaada sidan udhaan lol ninka waa qeyrkaaye is aamin  wax isku tar marka hore  , taasi shaqadaada maahan ma garatay marka iga dhacaa ku dhahay fidno waxid  ,  qolfoof wax ma dhaantid gormee horta dad noqotay adi wax dhintaa tahayee ,  ani afka igu soo taagee marka hore soo baro sida dadka la iskaga celiyo"
0," , dhoocilyahoow wax mataraha ah geed camal inta lee soo taagnoow uff orad na dhaaf , war saan wax ka badal laxyaheey feeraha ween war bax shaqa yeelo horta dhaqbayaheey"
0," ,  , naa maxaa cilaan fiican iigu saari waye markaa waxan camal cilaan ahaan iigu saareesid hush wakugu qasaare , waxaa tihiin shirkad tuugo ah umadii baa nafta u keenteen mxaa ka wadiin sidaan umada u dhaceesaan xaaraamiinyahow eeyaha ah"
0,kalabiin baa tihiin oo aan aqoon sida dadka loola macaamiilo doofaarohahow araga xun wasaqiinyahow
0,dhadhaanyahay Lo'da ah maxaa waye sidaa udhaqantid bilaa edebyhy baastarta ah sideedaba shaqbada ah oo wjiga xun
0,dhaqbo waxid oo shuubo ah arag xun noole kaa xunbo abidkeey ma arag qaabdaranyhy xoolaha ah
0,shaqbo shiinees aragaaga cun dibiyahay Dhohanta ah shuuwo galey waxid oo arga daran
0,laqdawo iyo lilaahi meel islama gasho Waxaa tahay ruux laqdabo wado dhaqbo waxid iga xishoo
0, bacawyahey dhilda ah araga daran amaan isii noh maxaa ii daba dhigataa horta marwalba sideedaba iga xishoo
0, fildaranyahy wajiga xun edeb yeelo tuugoyahy xoolaha islaameed lee xada shaqa kaleba lahayn wah horta kaalay dhaqbo
0, maxaa shaqo la aan ku dhigay adi maa shaqo yeelatid qof ween oo aqliba laheen ayaa tahay 
0,shirkadiina umada way dhacdaa wax dad ka ceshtana malahn dhicitaanka dadka masaakiinta ah ka daaya sidiinba waa arag darantihiine 
0, naayaa edeb isku yeel aa ku dhahay hadiikale anaa edeb kuu yeelaayo shuuwo dadka dhibta 
0,waryaada tuugo oo dadka dhaca umada dhaca ka joojiya iimaanka beele asbaxiinyahow dhaca iyo boobka badan 
0, qaablaawye yaal baa tihiin oo bilaa dhaqan ah oo masaakiinta shaafteeya war xishooda wah maxaa idinka qaldan horta 
0,Bilaa astaxyahay oo xishood meel fadhiiso dadka waa dhibtayee bilaa edebadyahay araga xun 
0,bilaa aqlaaq baa tahay aan iimaan laheen ma xishooto ah mba kaa qasnaba oo xishoodkii baa lagaa qaaday ileene
0, eyahay arga daran afaarahayga ka bax aa ku dhahahy oo shaqa aan shaqadaada aheen faraha hala galin wasaqadyahy
0, doqon baa tahay oo dantiisa ma garad ah oo dilan qalbiga ka dilan mba fikirtidba Oo aqligii baa maqan shuubo waxid
0,damiirku markuu kaa tago waa iska sidaan waxaa doontidaa iskaga hadashaa Hadalkaada maba control na oo maba iska warqabtid
0, baastaryahy animaa saas iila hadlee goormee bilowde inaa sidaas iila hadasho
0,koley adiga lee xun waxwalbana adigaa ah taas sheegidba uma baahna sideedaba hadaa ogtahay iyo hadii kaleba
0,naayaa kilkiyo weyn yahay edebta daran naa maad amaan siisid dadka qof walba afka hala galinee 
0,War bax balaayoqaabdaro badan  waanadaa kaaga dartee war wajigaada iga qari foolxumo yahay aq saa utaalid lee day
0,fildaro  waaxid maa wax iska baratid aqoon daraa ku hesee marwalba saan lee ahaw oo adna feero waynyahayqaabta xun
0,aqoon daraa ku hesaa shoowisto sida loo labisto lee la kasaa sida wax loo barto maba la kasaayo horta uff  asaagaa lee tuugsanee
0,adaa jaahil  ah horta oo wax aqoon naa hadaa rabtid inaa jahilnimada kabax nayaa shaqbo waxid aq
0,maxaa kaa galay adigahowlahayga  adiga lee kaaga marka hore howlyeesho howl la'aan aa ku hesee 
0,dhiiqo yahay nasiibka xun meesha iskaga tag intaadan ku ceebowin warya bilaa edebyhy foosha xun
0,"Dadka dhuunta ayaad qabateen, wax Aad ka haqabtirtaan oo ku hadalka gudaha aheyn ma arkin"
0, Hurmuud waxaas xawaare ma ahan ee xawaaraha kordhiya balooy idin disho
0,"  Saa maxad kaga soo celcelineysaan waadba noo sheegteene, mise dhagool ayaan nahay oo dhagool ayad na moodeen uff"
0,War yaa alle yaqaan waxbaad dhinten maahane wax aad kordhisen ma arag culeys amuu marki hore noo roona kan waaba kadareey waxban
0, naga dhaafa boojadaN aad marwalba nagu wadaan waryaada wax fiican noo keena hadiikale meesha naga xira
0, Dhac lalaba jibaaray ee lagu faanaa waligy ma arag lkn inta caqliga leh netkiina ma isticmaalaan taas ogaada tuugo aruurtay
0,doofaaraa tihiin oo xoolaha ah Waa iqiyaanteen maxaa kawadiin Dadka dhan sidaan miyaa u qiyaantaan mise Anilee sidan ii qiyaanteen arag xunyaalyahow
0,dhadhamiinyow araga xun filka daran dadka neceb waa idin nacay horta iga taga aragiina iga qariya baxa uf 
0, daneestayaal ayaa tihiin oo araga xun Oo dabeecad laheen sidoodaba wax dabcu ah mlihidiin dabeecad xumaa idin dileeso 
0, maxaa faataale tihiin oo shaqo la'aan ka badatay dadka lee ku dheldhelesin marwalba waryaada edebyeesha 
0,"Ileeen dhar magaalo waa la gashan karaa laakiin dhal magaalo in la noqda waa adagtahay, sxbow ciidan iyo masuul dowladed ma tihid hubka "
0,goormu noqday wax lagu faano caayda iyo shoowistanida war waa waalateena aqas warbaxa na dhaafa uff
0,War dhaqanlaay yaheey naga xishoon magaalka wax sun ahaa ku haysiinee oo dhacay umada ka daaya horta
0,Qaabdaranyahoow oo araga daran naga xishooda wuraa oo dadka ka hor leexda hadal idinma banaanee
0,Qaxboyaal shimaa dad noqoteen horta xoolo aa tihiinee wasaqiinyahow uf dheh day see uyaalaan lee waxaa modaan dad diif ka muuqato
0,War adi wax makaa galin aa ku dhahay howshaada maahee iga dhamow aa ku dhahay sidaadaba
0,Meshaa ani ku fildaroowe adi see ugu ekthy hee maba lagu dayi karee wajigeed lee day
0,War kaalay ma xishootid miyaa neh adi ani waakaa yaabee horta fildaranyahee uff
0,Hoogto iga dhamoow aa ku dhahay oo wax qabso wax ma tarto yaheey foosha xun waraa dhaqn yeelo
0,Nayaa maa iga xishootid ani facaa miihiyee Dhaqboyahee araga daran faaido laheen Bar waraa mar lee i dhaaf
0,War fuduul aa tahay oo fuduul kale jirin agah dulmi majirin kaaga kahor qaabdaroyahay 
0, Animaa saas iila hadlee horta dhagahaaga iyo afkaaga isma maqlaan miyaa marka hore ani waa kaa yaabee 
0,Fidno daranyahee iga shib dheh qaablayo yahey waxba isku hayn naa magaalka ka xishoo aa ku dhahay horta
0,Facaa raadso waraa ani facaa mihiyee Ha ila factirsan sidaaba naa hush aa ku dhahay dhaqbo yahee
0,Hada ani iga hari waydid maykaada lama arkaayo aa ku dhahay xitaa waxkale iska daaye uff bax iga tag
0,Ma i gaartaa hee waryaahe meelan aan maray maa mari kartaa hee shoowisto yahee dhqabada ah iga dhac aa ku dhahay sidaaba
0,Foodistoyahee maa dhibka iga daysid anigba kuma dhibee shaqbadyhee Foosha xun oo araga daran
0,Fildaraneey maa ka joogsatid dhaqanka aad wadid dhaqin fiican mahnee waryaa kaalay ma xishootid miyaa adi qaxbo yahay araga xun
0,Maxaa kaa galay adi dhaqankayga horta Yaa kuu dirsaday adi shuuboyahay araga xun oo aqaaqda badan
0,Naa kalabad baa tahay oo araga xun oo dadka isku dirta war illhy maka cabsanesid miyaa kadaa ibleeyahay aqas 
0,War naga dhamow ayaa shuuboyahay fosha xun aq iga hor leexo baastaradyahay araga xun uff 
0,War maa naga dhamaatid sidaaba waxaa tahay wasaqleey is nacday ma ogthy taas
0,Shuuboyahee iga hor leexo aa ku dhahay ima gaartidee ha igu daba dhiman asbaxyahee araga xun
0,Naa waji gabax aa tahay aa ku dhahay oo fildaro badan aq tuf war bax naga hor leexo
0,Ma anaa ku hor taagan baastarad yahee Araga daran oo calaaclka badan uff bxa soco
0,Horta maxaa sidaan ugu calaacalashaa Marwlbo ma taqaanid miyaa sida loo hadlo Fidno
0,Kuwa shirkad maahn qaainmiin waye dadka ayey usoo dhigteen tuugada araga xun lkn malooga haraayo sheekadaasi
0,War shaqadeena faraha kala bax howshaada ma ahan aa ku dhahay uuc Shaqo la'aan baa ku haysee orad shaqo yeelo
0,Bilaa dhaqan ayaa tihiin qoladiina dadka been ayaa usheegteen waxna masiinin Umada masaakiinta ishoda mka cbsanesan miyaa
0,War wax isku fala saan xoolanimo waa dhaaftaaye meshii ugu dambaysay aa maroosiin wllhy aqas
0,Niman waxaa tihiin eber ma shaqeestayaal ah shaqadooda xitaa ka adkeen waxkale iska daaye war hush aa la idin yiri
0,Maxaa hada shaqo ah dadka u qabateen Waxaa iska dhigeesaan inaa wax qabaneeso Dadka lacagha maalayacni uga aruuriseen
0,Dhaqan daro ayaa dadka ku wadiin hadii wax la idinka qabawaayo way no talaa Mooryaanyalyhw 
0,Dhimndhimn yahyh meel fariiso wax iskuma haysidee naga hortag waryaa wasqadyaheey naa iga dhamow aa ku dhahay 
0,Waryaa laxyahyh gormee saan u kibirtay Maba kugu ogaynee kibir edebdaran yahe araga xun
0,Naayaa shuuwo yahyh iga dhamow aa ku dhahay meel aan jogo ma iman kartid Bastaradyahy
0,Waryaa kalabad aa tahay oo qaabdaran waxaa ku hadleesid ka fiirso aa ku dhahay marka hore 
0,Shaqbo iga har waa kaa kariwaye moho Waa idaba dhigatay anaa iska kaa reebayo aa ku dhahay hadan ku arko maba ku dhaafaayi adi 
0,waxaa tahay bilaa dhaqan aan aqlaaqda lasoo barin waxay tahay war orad soo baro aqlaaqda bulshada loola dhaqmo 
0,shuubyahy waalan oo miirka iyo aqliga laheen  horta adi maba iska warqabtid
0,fadaro ayaa bulshada ku tahay ma ogthy horta waraa dhaqboyaheey aqas saa utaalid lee day wax iskuma fashoyaheey 
0,doonfaaradyaheey  yahay foosha xun iga dhamow aa ku dhahay dhuumow dhareer yahay araga xun meshaan lee soo taagan marwalba 
0,War bax shaqo la'aan ma jirtee shaqeeso mise anaa ku siiyo war wax maqal horta dhugshoyaheey 
0,naa War kalab aan laga kalab saneen baad tahay ee bax iga tag wax wax loo sheego ma tihidee naa naga hortaga shaqbadyaheey 
0,tuugsiga waa waxa lagugu nacay maanta adigana waa lasoo taagantahay aqas war iska jooji tuugsiga badan
0,sharaf malihid Shuubo arag xun naa war ma rabo ani io booto ee hadaa wax isku heesid iskeen barxada
0,qaabdarada waa lagugu nacee shaqeeso intaasaad la fac dehee maxaad la tuugsataa horta
0,Naa horta kaalay ima taqaanaa ani markaa afka ila soo galeesid iisheeg yaa ii malesaa oo igu qaldoosaa
0,war  Waad nagu sasan tahayee maad noo sheegtid naa doofaar baas tahay aan anshax leheen umada afka kala bax
0,nayaa War maad wax isku fashid dibi waalan camal madax ha ii deesaninee yaahuu
0,naa Adiga lee midkaada sameeso saqajaamad yahay isma luratada ah oo dhaqbada  ah anan isku xishoon
0,Ado noocaanaa ani afka igu soo taagee oo ila hadleebo hadal maa kaaga baahanahy horta aqas
0,war kaalay Manaa ku dhahay wax ii sheeg oo iga nax naa tarbiyadaa kugu yar ee is sax marka hore adiga wecelyahay
0,War istiinkaa tahay cunee iga aamus afkaada urka ka baxaayo uma jeedid miyaa shiirkayga lee maa kuu cad
0, Naa maxaa kaa galay adi nadaafadeena kaaga hddaa hagaajisaneysid hagaajiso keena xabad kaama galinee dhaqboyahay
0, Arag say u hadleeso wayba isla qumantahay  horta soo baro sida dadka loola hadlo kadib ani ila soo hadal urta aan laga ursaneen baad tahay
0,war  ani adimaa kaalmo kaaga baahanahy ii kaalmeey maa ku leeyahay naayaa shuuwo
0,shuubo yahay afka birta ah leh iga dhamoow ani wax kaagama baahniyee orad idhaaf
0,Ani ha i factirsan aa ku dhahay ima gaartidee meel aan habeen maray maalin xitaa ma mari kartidee waxkale intaa Iska dayso
0,war maxaawaaye bahalkaan sida loosoo sameeye uff ani saan maba dhihinee hala iiga soo dhigo
0,Horta adi animaa la igu kaa soo diray naa dhago malihid miyaa wax lagu maqlo mise sida loo caaytamo lee kasee waraa uff
0, waryaa ciyaalyahw wax isku fal raga facaaga oo kale heer ayey gaareen adna intaa war iyo maalaayacni lasoo taagantahay
0, Naac naac ma rabo wasaqad yahay dhuunta weyn meel walbo waad joogtaan imaankaad la dahay uf bax naga tag
0,war baastar baa tahay oo qaabdaran oo fildaran saan si ma ahee wax isku fal uamadana kahor leexo oo ku dhibsanooyaan
0,ninyahaw dhiciska ah oo gaabnida badan waxaba u ektahay canug laba jir ah 
0,ma qabeesto af ur waxid war oradqabeeso  is hagaaji qof ween baa tahay dadka ka xishoow illahy wba ka xishoon waydee
0,eeyyahay kalabada ah oo qaxwada hadaa bananka kugu arko maanta mba ku dhaafaayi aan ku arko lee shaqbo shiinesyahay 
0,War bax balaayofoolxun waxaa lagu moodaa dameer dhagihiisa uff
0, dhimirkaa la'ahy ma is ogthy hadaa ogeen waa inaa hada ogaataa dhaqbayahay
0,Dhaqbo waaxid naa dhiig isku yeel shuubo galeeyahay araga xun uf wayba hadlee dad camal qaxbada indhaha yar
0, Cabtooyahyh oo jidadka ku tuugsato sidaada oo kale ha moodin nayaa orad saan isku dhaan
0,War maxaa dhacay is kuma jeedid miyaa adiga naa waxaad u ektahay ey foolxun 
0,kabaha dacaskii baa ku dhamaaday saa u wareegaysay lee isla wareegtoyahay xunta ah naa meel naga fadhiiso
0,Animaa saas igula hadlee hye anaa ku tarbiyeynaayo hadaa labo eray qaldan aan kaa maqlo iska jir
0, War noocaaga oo kale ilama hadlo sidaydaba ee iga dhamow dhaadhaanyahay 
0,naa maxaa is mooda inaasharaf leedahayaa shuubo aktayda sharaf kuuma taalo orad sharaf isku yeel qaabdaran yahay
0, Af dibiyaheey istiinka ah car hadaa wax isku haysid sifiican lee uhadal af somali xitaa ma garanesid sida loo qoro
0,Horta adi war kuma galo miyaa war bax naga tag qaab daroyaheey afka xun day see utaalo
0,fildaranyahow eeyga ah meel aan maray maba mari kartid ha isku soo kay dhisin ima gaartidee waraa madax digsi
0,war soco Ma shaqeestaa tahay dad bilaa aqlaaq aa tahay orad waxaa keensanaysid keenso
0,timo cambuulo orad timaha iska hagaaji hadal kuuma banaanee uff saan isku dhaan horta asbax waxid
0,ani hadaa bilaa dulqaad ahay adna mxaa tahay hee bilaa dhaqan oo aqlaaq laheen baa tahay waraa ayaa tahayee wax isku dhaan
0,inaa igaxishotid waye oo I cizeezid waryaa kalab waaxid oo fildaran dhaqbo waaxid inaa kaa weenahay ma ilowde
0,qofyahay tuugsiga badan adoo inta la egaa tuugsataa mar walba goormaa tuugsiga daynee facaa la tirsanee horta 
0,gormee wax fiican keeneesiin wax dhacay leeba haysaanee wax fiicsn ma gadaane
0,wax iskuma tartoyahay hadana animaa igu bilowde oo keentay inaad iqiyaanto waraa asbaxyahay araga xun
0,war alaabta nucaan ah aniga ma dirsan yaa ii keenay waxaan dhacenn uff marabee iga hor leexiya 
0,war ani warkaas ima galaayo aa ku dhahay ee iga aamus yareey waxaas wax aan yeelaayo maahn hadaa ogtahayba
0,naa iga har aa ku dhahay jaanis kuuma haayiyee sidaydaba caruurta jaanis uma heli iskiifo waaxid
0,saan macquul maahan wax aan idinka yeelaayo maahn kaalay idinka maa idinka cabsanaa horta ii sheega
0,war maa xishootaan bilaa xishood baa tihiine waryaada dadka sifiican ula dhaqma naayaada 
